name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang3\time\FormatCache.java\org.apache.commons.lang3.time.FormatCache,98,19,1,9,1.047619048,0,0,4,0,4,0.063492063,0,0,0.2,0,0.4,0.031007752,0,0,91,98,13,6,15,28,0.132653061,0.06122449,0.153061224,0.285714286,0
lang3\time\StopWatch.java\org.apache.commons.lang3.time.StopWatch,103,28,1,25,0.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,2,2,0,0,0.019417476,0.019417476,0
lang3\tuple\ImmutablePair.java\org.apache.commons.lang3.tuple.ImmutablePair,25,5,0,37,0.916666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,1,0,3,4,0.04,0,0.12,0.16,0
lang3\tuple\MutablePair.java\org.apache.commons.lang3.tuple.MutablePair,36,8,0,41,0.857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,1,0,6,7,0.027777778,0,0.166666667,0.194444444,0
lang3\tuple\Pair.java\org.apache.commons.lang3.tuple.Pair,45,14,4,33,1.111111111,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,45,3,0,5,8,0.066666667,0,0.111111111,0.177777778,0
lang3\Conversion.java\org.apache.commons.lang3.Conversion,941,272,0,42,,0,0,272,0,42,,0,0,1,1,1,1,1,1,0,941,941,0,0,941,1,0,0,1,0
lang3\text\translate\JavaUnicodeEscaper.java\org.apache.commons.lang3.text.translate.JavaUnicodeEscaper,22,6,0,22,,3,0,6,0,22,,3,0,1,1,1,1,1,1,0,22,22,0,0,22,1,0,0,1,0
lang3\time\FastDateParser.java\org.apache.commons.lang3.time.FastDateParser,426,80,5,28,0.955908289,0,0,80,5,28,0.955908289,0,0,1,1,1,1,1,1,0,426,426,0,0,426,1,0,0,1,2
lang3\time\FastDatePrinter.java\org.apache.commons.lang3.time.FastDatePrinter,634,73,16,34,0.936758893,0,0,73,16,34,0.936758893,0,0,1,1,1,1,1,1,0,634,634,0,0,634,1,0,0,1,1
lang3\tuple\ImmutableTriple.java\org.apache.commons.lang3.tuple.ImmutableTriple,27,5,0,36,0.875,1,0,5,0,36,0.875,1,0,1,1,1,1,1,1,0,27,27,0,0,27,1,0,0,1,0
lang3\tuple\MutableTriple.java\org.apache.commons.lang3.tuple.MutableTriple,39,9,0,41,0.84375,1,0,9,0,41,0.84375,1,0,1,1,1,1,1,1,0,39,39,0,0,39,1,0,0,1,0
lang3\tuple\Triple.java\org.apache.commons.lang3.tuple.Triple,42,14,4,32,1.125,0,2,14,4,32,1.125,0,2,1,1,1,1,1,1,0,42,42,0,0,42,1,0,0,1,0
