name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
time\convert\ReadableDurationConverter.java\org.joda.time.convert.ReadableDurationConverter,22,5,4,202,1.333333333,1,0,0,0,1,0,0,0,0,0,0.004926108,0,0,0,22,22,0,0,0,0,0,0,0,0,0
time\convert\ReadableInstantConverter.java\org.joda.time.convert.ReadableInstantConverter,34,9,5,200,1.25,1,0,0,0,1,0,0,0,0,0,0.004975124,0,0,0,34,34,0,0,0,0,0,0,0,0,0
time\convert\ReadableIntervalConverter.java\org.joda.time.convert.ReadableIntervalConverter,35,9,5,204,1.2,1,0,0,0,1,0,0,0,0,0,0.004878049,0,0,0,35,35,0,0,0,0,0,0,0,0,0
time\convert\ReadablePartialConverter.java\org.joda.time.convert.ReadablePartialConverter,30,7,4,201,1.25,1,0,0,0,1,0,0,0,0,0,0.004950495,0,0,0,30,30,0,0,0,0,0,0,0,0,0
time\convert\ReadablePeriodConverter.java\org.joda.time.convert.ReadablePeriodConverter,17,4,4,198,1.333333333,1,0,0,0,1,0,0,0,0,0,0.005025126,0,0,0,17,17,0,0,0,0,0,0,0,0,0
time\convert\StringConverter.java\org.joda.time.convert.StringConverter,126,31,13,283,1.166666667,1,0,4,0,48,0,0,0,0.125,0,0.169014085,0,0,0,121,126,5,0,6,11,0.03968254,0,0.047619048,0.087301587,0
time\field\AbstractPartialFieldProperty.java\org.joda.time.field.AbstractPartialFieldProperty,104,32,6,37,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,0,0
time\field\AbstractReadableInstantFieldProperty.java\org.joda.time.field.AbstractReadableInstantFieldProperty,139,42,9,240,1.032258065,0,6,0,0,1,0,0,0,0,0,0.004149378,0,0,0,139,139,0,0,0,0,0,0,0,0,0
time\field\BaseDateTimeField.java\org.joda.time.field.BaseDateTimeField,304,88,5,69,0.96,1,7,0,0,0,0,0,0,0,0,0,0,0,0,304,304,0,0,0,0,0,0,0,0,0
time\field\BaseDurationField.java\org.joda.time.field.BaseDurationField,53,15,2,25,0.954545455,1,4,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0
time\field\DecoratedDateTimeField.java\org.joda.time.field.DecoratedDateTimeField,41,12,2,86,0.555555556,2,7,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0
time\field\DecoratedDurationField.java\org.joda.time.field.DecoratedDurationField,41,12,1,36,0.555555556,2,3,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0
time\field\DelegatedDateTimeField.java\org.joda.time.field.DelegatedDateTimeField,169,55,3,102,0.685897436,1,4,0,0,0,0,0,0,0,0,0,0,0,0,169,169,0,0,0,0,0,0,0,0,0
time\field\DelegatedDurationField.java\org.joda.time.field.DelegatedDurationField,86,28,1,45,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0
time\field\DividedDateTimeField.java\org.joda.time.field.DividedDateTimeField,94,24,5,98,0.746666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0
time\field\FieldUtils.java\org.joda.time.field.FieldUtils,138,39,3,17,,0,0,1,0,0,0,0,0,0.025,0,0,0,0,0,137,138,3,2,12,15,0.02173913,0.014492754,0.086956522,0.108695652,0
time\field\ImpreciseDateTimeField.java\org.joda.time.field.ImpreciseDateTimeField,82,16,4,78,0.933333333,2,3,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0
time\field\LenientDateTimeField.java\org.joda.time.field.LenientDateTimeField,29,7,5,354,1,2,0,0,0,3,0,0,0,0,0,0.008450704,0,0,0,29,29,0,0,0,0,0,0,0,0,0
time\field\MillisDurationField.java\org.joda.time.field.MillisDurationField,85,26,2,32,1.022727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
time\field\OffsetDateTimeField.java\org.joda.time.field.OffsetDateTimeField,86,24,3,101,0.842105263,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0
time\field\PreciseDateTimeField.java\org.joda.time.field.PreciseDateTimeField,44,10,3,84,0.833333333,3,1,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0
time\field\PreciseDurationDateTimeField.java\org.joda.time.field.PreciseDurationDateTimeField,59,15,3,79,0.814814815,2,5,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0
time\field\PreciseDurationField.java\org.joda.time.field.PreciseDurationField,50,13,2,35,0.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0
time\field\RemainderDateTimeField.java\org.joda.time.field.RemainderDateTimeField,81,21,5,97,0.833333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0
time\field\ScaledDurationField.java\org.joda.time.field.ScaledDurationField,77,20,2,43,0.53125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0
time\field\SkipDateTimeField.java\org.joda.time.field.SkipDateTimeField,46,11,4,111,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0
time\field\SkipUndoDateTimeField.java\org.joda.time.field.SkipUndoDateTimeField,42,10,3,110,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0
time\field\StrictDateTimeField.java\org.joda.time.field.StrictDateTimeField,26,7,2,106,1.333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0
time\field\UnsupportedDateTimeField.java\org.joda.time.field.UnsupportedDateTimeField,187,58,3,60,0.976415094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0
time\field\UnsupportedDurationField.java\org.joda.time.field.UnsupportedDurationField,100,30,1,31,0.958333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0
time\field\ZeroIsMaxDateTimeField.java\org.joda.time.field.ZeroIsMaxDateTimeField,93,29,4,99,1.04,3,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0
time\format\DateTimeFormat.java\org.joda.time.format.DateTimeFormat,437,109,5,267,0.920454545,0,0,2,0,2,0.016106719,0,0,0.018181818,0,0.007462687,0.008386931,0,0,425,437,20,8,9,29,0.04576659,0.018306636,0.020594966,0.066361556,0
time\format\DateTimeFormatter.java\org.joda.time.format.DateTimeFormatter,340,78,16,312,0.738636364,0,0,0,1,3,0.002840909,0,0,0,0.058823529,0.009584665,0.001633987,0,0,340,340,0,0,1,1,0,0,0.002941176,0.002941176,1
time\format\DateTimeFormatterBuilder.java\org.joda.time.format.DateTimeFormatterBuilder,1770,120,18,280,0.952702703,0,0,0,0,1,0,0,0,0,0,0.003558719,0,0,0,1764,1770,6,0,2,8,0.003389831,0,0.001129944,0.004519774,0
time\format\DateTimeParserBucket.java\org.joda.time.format.DateTimeParserBucket,248,49,11,205,0.90513834,0,0,0,1,1,0,0,0,0,0.083333333,0.004854369,0,0,0,249,248,0,1,2,2,0,0.004032258,0.008064516,0.008064516,0
time\format\FormatUtils.java\org.joda.time.format.FormatUtils,237,63,0,12,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,237,0,0,0,0,0,0,0,0,0
time\format\ISODateTimeFormat.java\org.joda.time.format.ISODateTimeFormat,1057,105,4,103,,0,0,72,0,39,1,0,0,0.679245283,0,0.375,1,0,0,917,1057,567,427,150,717,0.536423841,0.40397351,0.141911069,0.67833491,0
time\format\ISOPeriodFormat.java\org.joda.time.format.ISOPeriodFormat,115,11,2,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0
time\format\PeriodFormat.java\org.joda.time.format.PeriodFormat,49,5,2,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0
time\format\PeriodFormatter.java\org.joda.time.format.PeriodFormatter,108,26,9,226,0.652777778,0,0,0,0,1,0,0,0,0,0,0.004405286,0,0,0,108,108,0,0,0,0,0,0,0,0,0
time\format\PeriodFormatterBuilder.java\org.joda.time.format.PeriodFormatterBuilder,1161,73,11,60,0.974545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1161,6,0,3,9,0.005167959,0,0.002583979,0.007751938,0
time\tz\CachedDateTimeZone.java\org.joda.time.tz.CachedDateTimeZone,136,19,1,327,0.964285714,1,0,0,0,3,0,0,0,0,0,0.009146341,0,0,0,136,136,0,0,0,0,0,0,0,0,0
time\tz\DateTimeZoneBuilder.java\org.joda.time.tz.DateTimeZoneBuilder,1161,53,10,277,0.785714286,0,0,0,0,1,0,0,0,0,0,0.003597122,0,0,0,1161,1161,0,0,0,0,0,0,0,0,0
time\tz\DefaultNameProvider.java\org.joda.time.tz.DefaultNameProvider,54,16,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0
